symbol,company,weight,sector,shares_held
DX,Dynex Capital Inc.,1.5245312001335785e-4,Financial Services,5324
HOV,Hovnanian Enterprises Inc. Class A,1.5233270683359345e-4,Consumer Discretionary,16981
OLBK,Old Line Bancshares Inc.,1.5207181161077063e-4,Financial Services,1340
TLGT,Teligent Inc.,1.518410196828889e-4,Health Care,5634
SHBI,Shore Bancshares Inc.,1.5167043434488934e-4,Financial Services,2295
CHFN,Charter Financial Corporation,1.5156005559677197e-4,Financial Services,2014
HIBB,Hibbett Sports Inc.,1.5148981457524275e-4,Consumer Discretionary,2952
IVAC,Intevac Inc.,1.512188849207729e-4,Technology,4623
UIHC,United Insurance Holdings Corp.,1.5067702561183318e-4,Financial Services,2354
HURC,Hurco Companies Inc.,1.5028568277759892e-4,Producer Durables,866
HCKT,Hackett Group Inc.,1.497438234686592e-4,Producer Durables,2463
BSF,Bear State Financial Inc.,1.495933069939537e-4,Financial Services,3722
ACET,Aceto Corporation,1.4898120666348476e-4,Materials & Processing,3417
MFSF,MutualFirst Financial Inc.,1.4801790122536968e-4,Financial Services,984
TESO,Tesco Corporation,1.4746600748478294e-4,Energy,7762
GDEN,Golden Entertainment Inc.,1.4738573203160665e-4,Consumer Discretionary,1567
HBCP,Home Bancorp Inc.,1.4738573203160665e-4,Financial Services,884
CTRN,Citi Trends Inc.,1.4675356283784364e-4,Consumer Discretionary,1893
DGII,Digi International Inc.,1.4631204784537423e-4,Technology,3262
LTS,Ladenburg Thalmann Financial Services Inc.,1.4615149693902172e-4,Financial Services,13137
ODC,Oil-Dri Corporation of America,1.4600098046431623e-4,Materials & Processing,904
FRPH,FRP Holdings Inc,1.4596084273772812e-4,Financial Services,818
BWFG,Bankwell Financial Group Inc.,1.4585046398961075e-4,Financial Services,1012
SFE,Safeguard Scientifics Inc.,1.457701885364345e-4,Financial Services,2658
SIFI,SI Financial Group Inc.,1.4569994751490527e-4,Financial Services,2455
SMBC,Southern Missouri Bancorp Inc.,1.4559960319843497e-4,Financial Services,1007
SIGM,Sigma Designs Inc.,1.4540894899714134e-4,Technology,5800
BOOM,DMC Global Inc.,1.4482695196161349e-4,Materials & Processing,2054
MITK,Mitek Systems Inc.,1.4459616003373175e-4,Technology,3865
GCAP,GAIN Capital Holdings Inc.,1.4449581571726142e-4,Financial Services,5719
APEI,American Public Education Inc.,1.443954714007911e-4,Consumer Discretionary,1785
VPG,Vishay Precision Group Inc.,1.4438543696914408e-4,Producer Durables,1539
ERII,Energy Recovery Inc.,1.432415117613824e-4,Producer Durables,4548
PRMW,Primo Water Corporation,1.4306089199173585e-4,Consumer Staples,3455
MRLN,Marlin Business Services Corp.,1.4159586497126917e-4,Producer Durables,1217
EPM,Evolution Petroleum Corporation,1.4158583053962214e-4,Energy,4951
STML,Stemline Therapeutics Inc.,1.4143531406491666e-4,Health Care,2900
CVCY,Central Valley Community Bancorp,1.407228694179774e-4,Financial Services,1667
OFLX,Omega Flex Inc.,1.4029138885715502e-4,Materials & Processing,564
FARM,Farmer Bros. Co.,1.3949866875703946e-4,Consumer Staples,1089
COLL,Collegium Pharmaceutical Inc.,1.3918760137598146e-4,Health Care,3001
CECE,CECO Environmental Corp.,1.3871598308857097e-4,Producer Durables,4061
HIIQ,Health Insurance Innovations Inc. Class A,1.3868587979362987e-4,Financial Services,1956
HLIT,Harmonic Inc.,1.385654666138655e-4,Technology,11229
TIPT,Tiptree Inc. Class A,1.3801357287327874e-4,Financial Services,5181
TTGT,TechTarget Inc.,1.3781288424033808e-4,Technology,2905
KURA,Kura Oncology Inc.,1.3759212674410338e-4,Health Care,2500
ICON,Iconix Brand Group Inc.,1.3758209231245634e-4,Consumer Discretionary,6767
SENEA,Seneca Foods Corporation Class A,1.365686147161061e-4,Consumer Staples,989
PERY,Perry Ellis International Inc.,1.3595651438563718e-4,Consumer Discretionary,1592
CNBKA,Century Bancorp Inc. Class A,1.3582606677422574e-4,Financial Services,406
CNXN,PC Connection Inc.,1.3414028225752436e-4,Technology,1189
FRAN,Francesca's Holdings Corporation,1.3370880169670199e-4,Consumer Discretionary,5012
POWL,Powell Industries Inc.,1.3363856067517276e-4,Producer Durables,1133
RTIX,RTI Surgical Inc.,1.3337766545234992e-4,Health Care,7020
CNCE,Concert Pharmaceuticals Inc.,1.3310673579788006e-4,Health Care,2279
STRS,Stratus Properties Inc.,1.3264515194211658e-4,Financial Services,1112
KOPN,Kopin Corporation,1.3234411899270561e-4,Technology,8342
TRC,Tejon Ranch Co.,1.3185243184200105e-4,Financial Services,1779
EMCI,EMC Insurance Group Inc.,1.3166177764070746e-4,Financial Services,1181
TBNK,Territorial Bancorp Inc.,1.3161160548247228e-4,Financial Services,1029
BETR,Amplify Snack Brands Inc,1.3156143332423712e-4,Consumer Staples,4508
ASPS,Altisource Portfolio Solutions S.A.,1.3083895424565082e-4,Financial Services,1258
HBB,Hamilton Beach Brands Holding Co. Class A,1.3081888538235675e-4,Consumer Discretionary,880
BLCM,Bellicum Pharmaceuticals Inc,1.3078878208741567e-4,Health Care,3129
NATH,Nathan's Famous Inc.,1.3075867879247456e-4,Consumer Discretionary,456
CMRX,Chimerix Inc.,1.3064830004435723e-4,Health Care,6176
TITN,Titan Machinery Inc.,1.3022685391518186e-4,Producer Durables,2177
USAT,USA Technologies Inc.,1.2972513233283026e-4,Technology,5215
PLSE,Pulse Biosciences Inc.,1.2873172359977408e-4,Health Care,1504
TRK,Speedway Motorsports Inc.,1.2862134485165674e-4,Consumer Discretionary,1422
CRCM,Care.com Inc.,1.284808628085983e-4,Consumer Discretionary,1957
CORI,Corium International Inc.,1.283604496288339e-4,Health Care,3200
USLM,United States Lime & Minerals Inc.,1.2719645555777818e-4,Materials & Processing,340
HCHC,HC2 Holdings Inc.,1.2602242705507543e-4,Producer Durables,6116
ECR,Eclipse Resources Corp.,1.2593211717025217e-4,Energy,13339
TREC,Trecora Resources,1.254203611562535e-4,Energy,2531
CTO,Consolidated-Tomoka Land Co.,1.252297069549599e-4,Financial Services,549
HABT,Habit Restaurants Inc. Class A,1.2514943150178365e-4,Consumer Discretionary,2467
RST,Rosetta Stone Inc.,1.2480826082578454e-4,Consumer Discretionary,3183
ADMS,Adamas Pharmaceuticals Inc.,1.243466769700211e-4,Health Care,1600
CWCO,Consolidated Water Co. Ltd.,1.2418612606366857e-4,Utilities,2448
TNAV,TeleNav Inc.,1.2418612606366857e-4,Technology,4767
PETX,Aratana Therapeutics Inc.,1.2204879212285075e-4,Health Care,4985
NERV,Minerva Neurosciences Inc,1.2122596872779411e-4,Health Care,4154
CSS,CSS Industries Inc.,1.2108548668473567e-4,Consumer Discretionary,1045
BFIN,BankFinancial Corporation,1.2102528009485348e-4,Financial Services,1893
UTMD,Utah Medical Products Inc.,1.2079448816697174e-4,Health Care,401
XBKS,Xenith Bankshares Inc.,1.1975090727568042e-4,Financial Services,932
AI,Arlington Asset Investment Corp. Class A,1.1967063182250416e-4,Financial Services,2413
FTK,Flotek Industries Inc.,1.1963049409591603e-4,Energy,6389
EMKR,EMCORE Corporation,1.1935956444144616e-4,Technology,3543
LOCO,El Pollo Loco Holdings Inc,1.1925922012497584e-4,Consumer Discretionary,2580
SCMP,Sucampo Pharmaceuticals Inc. Class A,1.1790457185262652e-4,Health Care,2894
GNRT,Gener8 Maritime Inc,1.1768381435639181e-4,Producer Durables,6419
BNED,Barnes & Noble Education Inc.,1.174931601550982e-4,Consumer Discretionary,4901
AVHI,A V Homes Inc,1.1709178288921692e-4,Financial Services,1748
BREW,Craft Brew Alliance,1.1582744450169088e-4,Consumer Staples,1607
ONDK,On Deck Capital Inc.,1.1565685916369133e-4,Financial Services,6151
BCOV,Brightcove Inc.,1.1563679030039727e-4,Technology,4202
EDGE,Edge Therapeutics Inc.,1.1535582621428036e-4,Health Care,2778
WMIH,WMIH Corp.,1.1480393247369362e-4,Financial Services,32394
OCUL,Ocular Therapeutix Inc,1.146132782724e-4,Health Care,4836
NLNK,Newlink Genetics Corporation,1.1458317497745891e-4,Health Care,2600
FTD,FTD Companies Inc.,1.1447279622934156e-4,Consumer Discretionary,2336
IMMR,Immersion Corporation,1.144226240711064e-4,Technology,3532
SMHI,SEACOR Marine Holdings Inc,1.1357973181275569e-4,Energy,2121
MEET,Meet Group Inc,1.1345931863299132e-4,Technology,8001
PFSI,PennyMac Financial Services Inc. Class A,1.1277697728099314e-4,Financial Services,1595
GHM,Graham Corporation,1.1103098617440956e-4,Producer Durables,1293
NSTG,NanoString Technologies Inc.,1.1021819721099998e-4,Health Care,2490
PEIX,Pacific Ethanol Inc.,1.089438243918269e-4,Energy,5348
RNET,RigNet Inc.,1.082514486081817e-4,Energy,1531
CALX,Calix Inc.,1.0714766112700817e-4,Technology,4973
GEOS,Geospace Technologies Corporation,1.0708745453712597e-4,Energy,1608
WATT,Energous Corp.,1.0704731681053785e-4,Producer Durables,2229
GORO,Gold Resource Corporation,1.0645528534336296e-4,Materials & Processing,7022
RLGT,Radiant Logistics Inc.,1.0623452784712824e-4,Producer Durables,5107
DLTH,Duluth Holdings Inc. Class B,1.0484977627983783e-4,Consumer Discretionary,1367
FNHC,Federated National Holding Company,1.0432798583419216e-4,Financial Services,1704
BPI,Bridgepoint Education Inc.,1.0398681515819308e-4,Consumer Discretionary,2748
SPKE,Spark Energy Inc. Class A,1.0285292438207845e-4,Utilities,1768
BWINB,Baldwin & Lyons Inc. Class B,1.0248165041113826e-4,Financial Services,1135
CRIS,Curis Inc.,1.017391024692579e-4,Health Care,15741
ZOES,Zoe's Kitchen Inc.,1.012775186134944e-4,Consumer Discretionary,2178
MOBL,MobileIron Inc.,1.0124741531855333e-4,Technology,6543
MCRB,Seres Therapeutics Inc,9.763501992562179e-5,Health Care,2293
NK,NantKwest Inc.,9.666168005585966e-5,Health Care,4995
AXON,Axovant Sciences Ltd,9.65713701710364e-5,Health Care,3870
TNK,Teekay Tankers Ltd. Class A,9.621013063174323e-5,Producer Durables,15067
FRED,Fred's Inc. Class A,9.60094419988026e-5,Consumer Discretionary,4607
RUBI,Rubicon Project Inc.,9.590909768233228e-5,Technology,6671
SFS,Smart & Final Stores Inc.,9.552778927974506e-5,Consumer Staples,3387
BTX,BioTime Inc.,9.31596634110455e-5,Health Care,8711
ENT,Global Eagle Entertainment Inc.,9.301918136798705e-5,Technology,7491
LE,Lands' End Inc.,9.228666785775371e-5,Consumer Discretionary,1955
BW,Babcock & Wilcox Enterprises Inc,9.185518729693134e-5,Producer Durables,5664
NHTC,Natural Health Trends Corp.,8.713900442282628e-5,Consumer Staples,901
NC,NACCO Industries Inc. Class A,8.440963901483354e-5,Producer Durables,580
IMH,Impac Mortgage Holdings Inc.,8.436950128824543e-5,Financial Services,1653
MXWL,Maxwell Technologies Inc.,8.427919140342213e-5,Producer Durables,4320
SGRY,Surgery Partners Inc.,8.412867492871667e-5,Health Care,2360
FLDM,Fluidigm Corporation,8.344633357671848e-5,Health Care,4466
INSY,Insys Therapeutics Inc.,8.22020640524865e-5,Health Care,2680
AVXL,Anavex Life Sciences Corp.,8.193113439801664e-5,Health Care,4808
ASCMA,Ascent Capital Group Inc. Class A,7.891077047225998e-5,Producer Durables,1540
ONVO,Organovo Holdings Inc.,7.804780935061523e-5,Health Care,13283
SBBP,Strongbridge Biopharma plc,7.65025068769723e-5,Health Care,3100
NPTN,NeoPhotonics Corporation,7.52180996261522e-5,Technology,4094
ADXS,Advaxis Inc.,7.479665349697685e-5,Health Care,4612
CEMP,Cempra Inc.,7.223787342698369e-5,Health Care,5854
TIS,Orchids Paper Products Company,7.067250209004668e-5,Consumer Staples,1274
LYTS,LSI Industries Inc.,6.947840472404986e-5,Materials & Processing,2671
LXU,LSB Industries Inc.,6.725076089840876e-5,Materials & Processing,2411
TRVN,Trevena Inc.,6.528401229559047e-5,Health Care,8459
AVID,Avid Technology Inc.,6.440098231065166e-5,Technology,3543
BGFV,Big 5 Sporting Goods Corporation,5.6774814258907305e-5,Consumer Discretionary,2013
VSI,Vitamin Shoppe Inc.,5.584161211573332e-5,Consumer Discretionary,2795
PKD,Parker Drilling Company,5.5460303713146105e-5,Energy,14904
FGL,Fidelity & Guaranty Life,5.308214341279952e-5,Financial Services,435
VSAR,Versartis Inc.,4.391067288741222e-5,Health Care,4152
FOR,Forestar Group Inc.,3.297314239214729e-5,Financial Services,481
NAO,Nordic American Offshore Ltd,1.5051647470548066e-7,Energy,26
